id:ID(Talent-ID),name,profile_path,:LABEL
3128,Alicia Witt,/pmKMhehztGEv2i7PPY20nP68j0f.jpg,Talent
2555,David Proval,/ujBzP61tYlwqWpB3oOxknl1XuEg.jpg,Talent
3132,Lana McKissack,,Talent
3134,Tamlyn Tomita,/iX6zGWXFWLdUnxaVebXGzXXwgft.jpg,Talent
3138,Kathy Griffin,/psg895Ye46vGenRdX0EXvGOm92p.jpg,Talent
3137,Paul Calderon,/2v8spXfKtaMbFZ25FrVsV0SAPwW.jpg,Talent
3136,Salma Hayek,/u5mg73xKVqm8oT93HoMmsgQHyoK.jpg,Talent
3133,Patricia Vonne,/hQ5YETklKKI8FwTZoDREDYJ0K4I.jpg,Talent
3135,Danny Verduzco,,Talent
37336,Kimberly Blair,,Talent
3140,Marc Lawrence,/l9BsvMMq9db1eSbnTGia0ymp1mv.jpg,Talent
